evaluation,target,feature_set,include_benchmark_onehot,model,scaler,reduction,rows,features,test_rows,mae,rmse,r2,relative_mae,folds,mae_std,rmse_std,r2_std,relative_mae_std,groups,error
kfold,openroad_total_power,code_only,True,elasticnet_a0.01_l10.2,standard,none,18.0,35.0,,0.03215791701543171,0.051730370000969986,-5.042993641886752,0.8746177374527404,5.0,0.03959059235617531,0.06617012996586005,5.382426139330798,0.5536638843080398,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.01_l10.2,standard,none,18.0,35.0,,0.016714652347916505,0.018662940062624638,-2.4187103553626326,0.6532160583558826,,0.043335431075240766,0.05098294965981955,,0.5915171859679226,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.01_l10.5,standard,none,18.0,35.0,5.0,0.05502168304655255,0.096610574737524,-9.196580727555975,1.6947478299313907,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.01_l10.5,standard,none,18.0,35.0,,0.033606640676680184,0.052892124084837365,-8.770805554342832,1.0612492827886657,5.0,0.03949723902492512,0.06636525616483238,8.245370603155127,0.4716780819881163,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.01_l10.5,standard,none,18.0,35.0,,0.017753335908295302,0.019708755837117772,-2.3977730508122326,0.915286337615065,,0.04270751814569493,0.05040470969157652,,0.760881635269967,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.01_l10.8,standard,none,18.0,35.0,5.0,0.05309600264126629,0.09238803605281717,-8.32473934458181,1.6354340738392865,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.01_l10.8,standard,none,18.0,35.0,,0.035126436777609,0.05432456866625588,-15.14939019931686,1.2568042560297945,5.0,0.039580266090854584,0.06660483699201648,16.71634696777193,0.48177637448800054,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.01_l10.8,standard,none,18.0,35.0,,0.01895873669200492,0.02092138016812826,-2.3768022074288124,1.203281741613483,,0.04205756307920564,0.049801720994659154,,0.9591697621804014,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.1_l10.2,standard,none,18.0,35.0,5.0,0.04270545275479799,0.0683049859871498,-4.096946131116807,1.315390031257253,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.1_l10.2,standard,none,18.0,35.0,,0.039006934975233845,0.0563548975620328,-59.53028781360731,2.0230303763340474,5.0,0.037614713665656,0.06448951537137729,81.51937791268143,1.0591573923068045,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.1_l10.2,standard,none,18.0,35.0,,0.024330724211253346,0.02631123892384057,-2.3259124257316834,2.3215745675355417,,0.03950424082677401,0.047418925276939236,,1.644190906104106,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.1_l10.5,standard,none,18.0,35.0,5.0,0.027080519537978742,0.03216912079245323,-0.13053396198677913,0.834119372204113,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.1_l10.5,standard,none,18.0,35.0,,0.04114842133348985,0.054542582496921024,-172.47942783345195,3.062481324256804,5.0,0.03304865407064563,0.060093016765123436,243.81375336688154,2.260067710883238,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.1_l10.5,standard,none,18.0,35.0,,0.0326422602843664,0.034622774996953626,-2.3259124257316834,3.9710014560806948,,0.03641563372224499,0.044486941135846475,,2.649175892242963,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.1_l10.8,standard,none,18.0,35.0,5.0,0.028738615384615383,0.030551078217252604,-0.019666883575921057,0.8851911348677193,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.1_l10.8,standard,none,18.0,35.0,,0.04368140952380952,0.05659838111405886,-221.28611669957954,3.4334563540979746,5.0,0.03161458198824998,0.05888031015426995,315.5530631463012,2.569126154618017,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.1_l10.8,standard,none,18.0,35.0,,0.03413738538062284,0.036117900093210066,-2.3259124257316834,4.271619234505344,,0.03589811770097295,0.04399286342746508,,2.8330172273265095,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a1.0_l10.2,standard,none,18.0,35.0,5.0,0.028738615384615383,0.030551078217252604,-0.019666883575921057,0.8851911348677193,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a1.0_l10.2,standard,none,18.0,35.0,,0.04368140952380952,0.05659838111405886,-221.28611669957954,3.4334563540979746,5.0,0.03161458198824998,0.05888031015426995,315.5530631463012,2.569126154618017,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a1.0_l10.2,standard,none,18.0,35.0,,0.03413738538062284,0.036117900093210066,-2.3259124257316834,4.271619234505344,,0.03589811770097295,0.04399286342746508,,2.8330172273265095,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a1.0_l10.5,standard,none,18.0,35.0,5.0,0.028738615384615383,0.030551078217252604,-0.019666883575921057,0.8851911348677193,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a1.0_l10.5,standard,none,18.0,35.0,,0.04368140952380952,0.05659838111405886,-221.28611669957954,3.4334563540979746,5.0,0.03161458198824998,0.05888031015426995,315.5530631463012,2.569126154618017,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a1.0_l10.5,standard,none,18.0,35.0,,0.03413738538062284,0.036117900093210066,-2.3259124257316834,4.271619234505344,,0.03589811770097295,0.04399286342746508,,2.8330172273265095,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a1.0_l10.8,standard,none,18.0,35.0,5.0,0.028738615384615383,0.030551078217252604,-0.019666883575921057,0.8851911348677193,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a1.0_l10.8,standard,none,18.0,35.0,,0.04368140952380952,0.05659838111405886,-221.28611669957954,3.4334563540979746,5.0,0.03161458198824998,0.05888031015426995,315.5530631463012,2.569126154618017,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a1.0_l10.8,standard,none,18.0,35.0,,0.03413738538062284,0.036117900093210066,-2.3259124257316834,4.271619234505344,,0.03589811770097295,0.04399286342746508,,2.8330172273265095,17.0,
random_split,openroad_total_power,code_only,True,pls_2,standard,none,18.0,35.0,5.0,0.16245797242618495,0.18005178939364522,-34.41604935130905,5.003941736776471,,,,,,,
kfold,openroad_total_power,code_only,True,pls_2,standard,none,18.0,35.0,,0.08222153632820425,0.09823491800505217,-732.6727461719663,5.870057605429009,5.0,0.06459023532078623,0.06667217480682505,966.0841978240435,3.5547802319827873,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,pls_2,standard,none,18.0,35.0,,0.04541403657922709,0.04738126457053881,-2.3636136891022175,5.741710831513969,,0.03812582123474633,0.045322781717057725,,4.254864530483276,17.0,
random_split,openroad_total_power,code_only,True,pls_3,standard,none,18.0,35.0,5.0,0.17167835089199085,0.1906676338215204,-38.71542227103055,5.2879427983733995,,,,,,,
kfold,openroad_total_power,code_only,True,pls_3,standard,none,18.0,35.0,,0.07825177743462779,0.09350090202572348,-437.97630820612505,4.928104449959115,5.0,0.0724405869677586,0.07544292648576374,543.5518852635466,2.64816682884513,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,pls_3,standard,none,18.0,35.0,,0.041100796386122004,0.043078878638758,-2.332757196725395,4.713007044491342,,0.03964457349197513,0.04679001920641061,,3.4963822813495034,17.0,
random_split,openroad_total_power,code_only,True,pls_5,standard,none,18.0,35.0,5.0,0.16773101877179114,0.18544454981443423,-36.56932380816784,5.1663592303268375,,,,,,,
kfold,openroad_total_power,code_only,True,pls_5,standard,none,18.0,35.0,,0.07609057049911935,0.09093119022513588,-407.9936113717113,4.730297065891981,5.0,0.07045008550550877,0.07374315229288751,531.8753277247839,2.4562631695494614,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,pls_5,standard,none,18.0,35.0,,0.04020520925732968,0.04218359352985485,-2.331905946408959,4.615036324030395,,0.038166353619499625,0.04558532328187661,,2.937060717120648,17.0,
random_split,openroad_total_power,code_only,True,gpr_matern,standard,none,18.0,35.0,5.0,0.06551852239668562,0.10362817022643722,-10.731698415919556,2.018065742520964,,,,,,,
kfold,openroad_total_power,code_only,True,gpr_matern,standard,none,18.0,35.0,,0.049477192222704046,0.06711461632803303,-228.0206754125781,3.671007629925204,5.0,0.027013428451062506,0.05121997281210704,319.5917739077266,2.3690882018330908,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,gpr_matern,standard,none,18.0,35.0,,0.03445450878139932,0.03643495828079945,-2.326095598585776,4.319785456256376,,0.035796273655815655,0.043894655611346506,,2.8290648889506604,17.0,
random_split,openroad_total_power,code_only,True,gpr_rbf,standard,none,18.0,35.0,5.0,0.06552908182625318,0.10362710403548082,-10.731457011166766,2.018390988303245,,,,,,,
kfold,openroad_total_power,code_only,True,gpr_rbf,standard,none,18.0,35.0,,0.04920496874729761,0.06686195020823164,-224.10967601176245,3.6349643385720087,5.0,0.027235092100079603,0.051446776820883,313.51742277726095,2.360135953281171,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,gpr_rbf,standard,none,18.0,35.0,,0.034158841040172576,0.03613935473807951,-2.32591527565757,4.274690648683789,,0.0358905571131678,0.04398566866306316,,2.8326948291018663,17.0,
random_split,openroad_total_power,code_only,True,ridge_a0.1,standard,select_k_5,18.0,35.0,5.0,0.06279967559472499,0.10459609068798797,-10.9518775860583,1.9343213082832802,,,,,,,
kfold,openroad_total_power,code_only,True,ridge_a0.1,standard,select_k_5,18.0,35.0,,0.03863601735553269,0.05792678095414424,-54.58976280174388,1.9464742530121941,5.0,0.03573787349598417,0.06035326076013806,66.72789056831789,1.1966909289785297,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,ridge_a0.1,standard,select_k_5,18.0,35.0,,0.02274761111455293,0.024701274469403595,-2.4029081526936897,1.6373165904930085,,0.04215935545360352,0.04973382714719724,,1.386928031775858,17.0,
random_split,openroad_total_power,code_only,True,ridge_a1,standard,select_k_5,18.0,35.0,5.0,0.07797671845816655,0.10401307346380634,-10.81900970812913,2.4017962932965724,,,,,,,
kfold,openroad_total_power,code_only,True,ridge_a1,standard,select_k_5,18.0,35.0,,0.04200171658282506,0.058007283280265165,-55.41141394829689,1.9502206283284682,5.0,0.04068509324249901,0.06050564809452121,75.18143904602842,0.8221930040339768,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,ridge_a1,standard,select_k_5,18.0,35.0,,0.022819062510962655,0.02477522077219403,-2.3956188077868497,1.6946315674149075,,0.041650141522106235,0.049298566132573884,,1.2760319671233353,17.0,
random_split,openroad_total_power,code_only,True,ridge_a10,standard,select_k_5,18.0,35.0,5.0,0.10512561724210032,0.11530816912022031,-13.52530910942975,3.2380218456878054,,,,,,,
kfold,openroad_total_power,code_only,True,ridge_a10,standard,select_k_5,18.0,35.0,,0.054344042730603705,0.06659408552943029,-143.55718184191926,2.8836213514268834,5.0,0.04850927149401167,0.06240248456050421,254.9539553636344,1.4023022735326116,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,ridge_a10,standard,select_k_5,18.0,35.0,,0.026915712139661076,0.0288814963922472,-2.3677569136896723,2.4274328958438045,,0.03959614484451276,0.04739039184592645,,1.4294057843975145,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.001_l10.2,standard,select_k_5,18.0,35.0,5.0,0.06012971304551895,0.10464778953988367,-10.96369544750724,1.852082580099764,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.001_l10.2,standard,select_k_5,18.0,35.0,,0.03594002597574321,0.05578084733192501,-31.965079387654605,1.5122207391912037,5.0,0.036459316094257226,0.062305015052144634,42.439875183444705,0.5627099491965072,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.001_l10.2,standard,select_k_5,18.0,35.0,,0.022330909672862397,0.024282983456881638,-2.4075671182126253,1.566237840734224,,0.042291646953261375,0.049864192459096346,,1.3274377791392145,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.001_l10.5,standard,select_k_5,18.0,35.0,5.0,0.059150586718198506,0.10413955625836699,-10.84777167521399,1.8219240657364162,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.001_l10.5,standard,select_k_5,18.0,35.0,,0.0352279266003234,0.05510263622475142,-27.877604307814813,1.4081376467973725,5.0,0.036719822923446256,0.06298646890256254,40.90885680696767,0.5227245574793588,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.001_l10.5,standard,select_k_5,18.0,35.0,,0.021903170095298654,0.023853544049901112,-2.412561983576862,1.5003424221650412,,0.042347696885496236,0.04993037367443857,,1.2248299066532249,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.001_l10.8,standard,select_k_5,18.0,35.0,5.0,0.058239328089563405,0.10364187468234466,-10.734801571642008,1.79385597516058,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.001_l10.8,standard,select_k_5,18.0,35.0,,0.035023084575957805,0.054835722610895185,-26.078228704528357,1.3754428044985976,5.0,0.03684993062406022,0.06329994343626469,39.5559062407113,0.5151840531633693,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.001_l10.8,standard,select_k_5,18.0,35.0,,0.021481010845922025,0.023429991991077193,-2.4166645290279343,1.4405932948703417,,0.042401494116703846,0.04999420459644139,,1.1476750308952788,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.01_l10.2,standard,select_k_5,18.0,35.0,5.0,0.05708563992486547,0.10092293403392318,-10.127176224647219,1.7583207024230103,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.01_l10.2,standard,select_k_5,18.0,35.0,,0.03461319331369097,0.05445883961787541,-24.39048544141766,1.2895873338678396,5.0,0.03740259121391599,0.06371486903992657,38.02973826205199,0.5224445861614928,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.01_l10.2,standard,select_k_5,18.0,35.0,,0.019941147895551146,0.021889435610259276,-2.4187103553626326,1.2439546688114176,,0.042472342707748155,0.050118294201264464,,0.953175744520449,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.01_l10.5,standard,select_k_5,18.0,35.0,5.0,0.05502168304655257,0.09661057473752406,-9.196580727555986,1.6947478299313914,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.01_l10.5,standard,select_k_5,18.0,35.0,,0.035250602260922824,0.05470565190627992,-21.544105158286534,1.3609518658374475,5.0,0.038033987942312115,0.06474146573007648,27.369562612663447,0.5526123195000061,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.01_l10.5,standard,select_k_5,18.0,35.0,,0.019910733298031516,0.021866153226853986,-2.3977730508122326,1.3620299289138644,,0.042025652171920246,0.04973825017499739,,1.017707415163904,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.01_l10.8,standard,select_k_5,18.0,35.0,5.0,0.05309600264126628,0.09238803605281715,-8.324739344581806,1.635434073839286,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.01_l10.8,standard,select_k_5,18.0,35.0,,0.036234959454765146,0.05556924791413613,-24.236812193025866,1.4577141093975046,5.0,0.03860370044123382,0.06550263916140134,29.426002118223565,0.5962656228180093,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.01_l10.8,standard,select_k_5,18.0,35.0,,0.02025593190427682,0.02221857538040016,-2.3768022074288124,1.4680527789330489,,0.041651474554932004,0.04940453450405472,,1.1247867370983904,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.1_l10.2,standard,select_k_5,18.0,35.0,5.0,0.04270545275479799,0.0683049859871498,-4.096946131116807,1.315390031257253,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.1_l10.2,standard,select_k_5,18.0,35.0,,0.039006934975233845,0.0563548975620328,-59.53028781360731,2.0230303763340474,5.0,0.037614713665656,0.06448951537137729,81.51937791268143,1.0591573923068045,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.1_l10.2,standard,select_k_5,18.0,35.0,,0.024330724211253346,0.02631123892384057,-2.3259124257316834,2.3215745675355417,,0.03950424082677401,0.047418925276939236,,1.644190906104106,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.1_l10.5,standard,select_k_5,18.0,35.0,5.0,0.027080519537978742,0.03216912079245323,-0.13053396198677913,0.834119372204113,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.1_l10.5,standard,select_k_5,18.0,35.0,,0.04114842133348985,0.054542582496921024,-172.47942783345195,3.062481324256804,5.0,0.03304865407064563,0.060093016765123436,243.81375336688154,2.260067710883238,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.1_l10.5,standard,select_k_5,18.0,35.0,,0.0326422602843664,0.034622774996953626,-2.3259124257316834,3.9710014560806948,,0.03641563372224499,0.044486941135846475,,2.649175892242963,17.0,
random_split,openroad_total_power,code_only,True,elasticnet_a0.1_l10.8,standard,select_k_5,18.0,35.0,5.0,0.028738615384615383,0.030551078217252604,-0.019666883575921057,0.8851911348677193,,,,,,,
kfold,openroad_total_power,code_only,True,elasticnet_a0.1_l10.8,standard,select_k_5,18.0,35.0,,0.04368140952380952,0.05659838111405886,-221.28611669957954,3.4334563540979746,5.0,0.03161458198824998,0.05888031015426995,315.5530631463012,2.569126154618017,,
groupkfold_by_benchmark,openroad_total_power,code_only,True,elasticnet_a0.1_l10.8,standard,select_k_5,18.0,35.0,,0.03413738538062284,0.036117900093210066,-2.3259124257316834,4.271619234505344,,0.03589811770097295,0.04399286342746508,,2.8330172273265095,17.0,
