experiment,evaluation,target,model,feature_set,reduction,scaler,benchmark_onehot,mae,rmse,r2,relative_mae,rows,features,normalized_target
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,pls_3,code_only,none,standard,True,0.041100796386122,0.043078878638758,-2.332757196725395,4.713007044491342,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,pls_5,code_only,none,standard,True,0.1677310187717911,0.1854445498144342,-36.56932380816784,5.1663592303268375,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,pls_5,code_only,none,standard,True,0.0760905704991193,0.0909311902251358,-407.9936113717113,4.730297065891981,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,pls_5,code_only,none,standard,True,0.0402052092573296,0.0421835935298548,-2.331905946408959,4.615036324030395,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,gpr_matern,code_only,none,standard,True,0.0655185223966856,0.1036281702264372,-10.731698415919556,2.018065742520964,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,gpr_matern,code_only,none,standard,True,0.049477192222704,0.067114616328033,-228.0206754125781,3.671007629925204,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,gpr_matern,code_only,none,standard,True,0.0344545087813993,0.0364349582807994,-2.326095598585776,4.319785456256376,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,gpr_rbf,code_only,none,standard,True,0.0655290818262531,0.1036271040354808,-10.731457011166766,2.018390988303245,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,gpr_rbf,code_only,none,standard,True,0.0492049687472976,0.0668619502082316,-224.10967601176245,3.6349643385720087,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,gpr_rbf,code_only,none,standard,True,0.0341588410401725,0.0361393547380795,-2.32591527565757,4.274690648683789,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,ridge_a0.1,code_only,select_k_5,standard,True,0.0627996755947249,0.1045960906879879,-10.9518775860583,1.93432130828328,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,ridge_a0.1,code_only,select_k_5,standard,True,0.0386360173555326,0.0579267809541442,-54.58976280174388,1.946474253012194,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,ridge_a0.1,code_only,select_k_5,standard,True,0.0227476111145529,0.0247012744694035,-2.4029081526936897,1.6373165904930085,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,ridge_a1,code_only,select_k_5,standard,True,0.0779767184581665,0.1040130734638063,-10.81900970812913,2.4017962932965724,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,ridge_a1,code_only,select_k_5,standard,True,0.042001716582825,0.0580072832802651,-55.41141394829689,1.950220628328468,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,ridge_a1,code_only,select_k_5,standard,True,0.0228190625109626,0.024775220772194,-2.3956188077868497,1.6946315674149075,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,ridge_a10,code_only,select_k_5,standard,True,0.1051256172421003,0.1153081691202203,-13.52530910942975,3.2380218456878054,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,ridge_a10,code_only,select_k_5,standard,True,0.0543440427306037,0.0665940855294302,-143.55718184191926,2.883621351426884,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,ridge_a10,code_only,select_k_5,standard,True,0.026915712139661,0.0288814963922472,-2.3677569136896723,2.4274328958438045,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.001_l10.2,code_only,select_k_5,standard,True,0.0601297130455189,0.1046477895398836,-10.96369544750724,1.852082580099764,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.001_l10.2,code_only,select_k_5,standard,True,0.0359400259757432,0.055780847331925,-31.965079387654605,1.5122207391912037,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.001_l10.2,code_only,select_k_5,standard,True,0.0223309096728623,0.0242829834568816,-2.4075671182126253,1.566237840734224,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.001_l10.5,code_only,select_k_5,standard,True,0.0591505867181985,0.1041395562583669,-10.84777167521399,1.821924065736416,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.001_l10.5,code_only,select_k_5,standard,True,0.0352279266003234,0.0551026362247514,-27.877604307814813,1.4081376467973723,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.001_l10.5,code_only,select_k_5,standard,True,0.0219031700952986,0.0238535440499011,-2.412561983576862,1.5003424221650412,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.001_l10.8,code_only,select_k_5,standard,True,0.0582393280895634,0.1036418746823446,-10.734801571642008,1.79385597516058,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.001_l10.8,code_only,select_k_5,standard,True,0.0350230845759578,0.0548357226108951,-26.07822870452836,1.3754428044985976,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.001_l10.8,code_only,select_k_5,standard,True,0.021481010845922,0.0234299919910771,-2.4166645290279343,1.4405932948703415,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.01_l10.2,code_only,select_k_5,standard,True,0.0570856399248654,0.1009229340339231,-10.12717622464722,1.7583207024230103,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.01_l10.2,code_only,select_k_5,standard,True,0.0346131933136909,0.0544588396178754,-24.39048544141766,1.2895873338678396,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.01_l10.2,code_only,select_k_5,standard,True,0.0199411478955511,0.0218894356102592,-2.418710355362633,1.2439546688114176,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.01_l10.5,code_only,select_k_5,standard,True,0.0550216830465525,0.096610574737524,-9.196580727555986,1.6947478299313914,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.01_l10.5,code_only,select_k_5,standard,True,0.0352506022609228,0.0547056519062799,-21.54410515828653,1.3609518658374475,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.01_l10.5,code_only,select_k_5,standard,True,0.0199107332980315,0.0218661532268539,-2.397773050812233,1.3620299289138644,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.01_l10.8,code_only,select_k_5,standard,True,0.0530960026412662,0.0923880360528171,-8.324739344581806,1.635434073839286,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.01_l10.8,code_only,select_k_5,standard,True,0.0362349594547651,0.0555692479141361,-24.236812193025862,1.4577141093975046,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.01_l10.8,code_only,select_k_5,standard,True,0.0202559319042768,0.0222185753804001,-2.3768022074288124,1.4680527789330489,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.1_l10.2,code_only,select_k_5,standard,True,0.0427054527547979,0.0683049859871498,-4.096946131116807,1.315390031257253,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.1_l10.2,code_only,select_k_5,standard,True,0.0390069349752338,0.0563548975620328,-59.53028781360731,2.023030376334048,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.1_l10.2,code_only,select_k_5,standard,True,0.0243307242112533,0.0263112389238405,-2.3259124257316834,2.3215745675355417,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.1_l10.5,code_only,select_k_5,standard,True,0.0270805195379787,0.0321691207924532,-0.1305339619867791,0.834119372204113,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.1_l10.5,code_only,select_k_5,standard,True,0.0411484213334898,0.054542582496921,-172.47942783345195,3.062481324256804,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.1_l10.5,code_only,select_k_5,standard,True,0.0326422602843664,0.0346227749969536,-2.3259124257316834,3.971001456080695,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.1_l10.8,code_only,select_k_5,standard,True,0.0287386153846153,0.0305510782172526,-0.019666883575921,0.8851911348677193,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.1_l10.8,code_only,select_k_5,standard,True,0.0436814095238095,0.0565983811140588,-221.28611669957957,3.4334563540979746,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.1_l10.8,code_only,select_k_5,standard,True,0.0341373853806228,0.03611790009321,-2.3259124257316834,4.271619234505344,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a1.0_l10.2,code_only,select_k_5,standard,True,0.0287386153846153,0.0305510782172526,-0.019666883575921,0.8851911348677193,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a1.0_l10.2,code_only,select_k_5,standard,True,0.0436814095238095,0.0565983811140588,-221.28611669957957,3.4334563540979746,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a1.0_l10.2,code_only,select_k_5,standard,True,0.0341373853806228,0.03611790009321,-2.3259124257316834,4.271619234505344,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a1.0_l10.5,code_only,select_k_5,standard,True,0.0287386153846153,0.0305510782172526,-0.019666883575921,0.8851911348677193,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a1.0_l10.5,code_only,select_k_5,standard,True,0.0436814095238095,0.0565983811140588,-221.28611669957957,3.4334563540979746,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a1.0_l10.5,code_only,select_k_5,standard,True,0.0341373853806228,0.03611790009321,-2.3259124257316834,4.271619234505344,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a1.0_l10.8,code_only,select_k_5,standard,True,0.0287386153846153,0.0305510782172526,-0.019666883575921,0.8851911348677193,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a1.0_l10.8,code_only,select_k_5,standard,True,0.0436814095238095,0.0565983811140588,-221.28611669957957,3.4334563540979746,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a1.0_l10.8,code_only,select_k_5,standard,True,0.0341373853806228,0.03611790009321,-2.3259124257316834,4.271619234505344,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,gpr_matern,code_only,select_k_5,standard,True,0.0628052219254077,0.1038559733633116,-10.783334089068449,1.934492143331724,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,gpr_matern,code_only,select_k_5,standard,True,0.0429477481835283,0.0637160154283326,-121.091070203958,2.5058941374911075,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,gpr_matern,code_only,select_k_5,standard,True,0.0237671570831905,0.0257455588611383,-2.3318566190342165,1.88820734299149,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,gpr_rbf,code_only,select_k_5,standard,True,0.0627872797520012,0.1038449633649547,-10.780835867578842,1.9339394983059577,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,gpr_rbf,code_only,select_k_5,standard,True,0.0434168892070199,0.0656627044512912,-144.31394058019836,2.5156643358263637,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,gpr_rbf,code_only,select_k_5,standard,True,0.0229306873805047,0.0249377643171224,-2.252797650427093,1.6720985533180284,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,ridge_a0.1,code_only,select_k_10,standard,True,0.0647626649201222,0.1056531421180021,-11.194670366303193,1.9947842333555776,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,ridge_a0.1,code_only,select_k_10,standard,True,0.0389040316348254,0.0578624289221962,-87.87795928697759,1.9596129816019232,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,ridge_a0.1,code_only,select_k_10,standard,True,0.0227760990372343,0.0247367763620926,-2.3824869990303017,1.5052048606334718,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,ridge_a1,code_only,select_k_10,standard,True,0.094833925700606,0.1141787798776522,-13.242165431340045,2.9210227838540628,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,ridge_a1,code_only,select_k_10,standard,True,0.0430879854605288,0.0580483639579403,-45.97180764930201,1.854927023629476,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,ridge_a1,code_only,select_k_10,standard,True,0.0214363989058504,0.0234010860987481,-2.37091141540734,1.365017011666107,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,ridge_a10,code_only,select_k_10,standard,True,0.1089269556864676,0.1185144252671012,-14.34432045968546,3.355108596268945,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,ridge_a10,code_only,select_k_10,standard,True,0.0554749609665537,0.0693169045696846,-171.9734125099309,3.071522994025826,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,ridge_a10,code_only,select_k_10,standard,True,0.0274025021797901,0.0293708078269043,-2.36052704743312,2.5037543272568943,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.001_l10.2,code_only,select_k_10,standard,True,0.0599557578840284,0.1047298943106032,-10.982475811893536,1.846724508224864,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.001_l10.2,code_only,select_k_10,standard,True,0.0365748274934001,0.0574865457003426,-80.14378101523495,1.8154930667406373,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.001_l10.2,code_only,select_k_10,standard,True,0.0222200977867736,0.0241771348295776,-2.393057983857926,1.4253719183950062,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.001_l10.5,code_only,select_k_10,standard,True,0.0589666342864996,0.104160311537896,-10.852494728132225,1.816258063404783,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.001_l10.5,code_only,select_k_10,standard,True,0.0342388540830904,0.0544074752828098,-25.665294386390517,1.3624095034938306,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.001_l10.5,code_only,select_k_10,standard,True,0.0207861045727249,0.0227390048711214,-2.405143205064346,1.1943621501610564,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.001_l10.8,code_only,select_k_10,standard,True,0.0583139442894675,0.1036522278026779,-10.737146142911763,1.7961542625967948,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.001_l10.8,code_only,select_k_10,standard,True,0.0335416481982887,0.0535169897171844,-15.971347313498324,1.204504859441477,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.001_l10.8,code_only,select_k_10,standard,True,0.0199971132646013,0.0219461973201123,-2.4163611007513635,1.0768312314613209,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.01_l10.2,code_only,select_k_10,standard,True,0.0570838024605083,0.1009228029163854,-10.12714731215048,1.7582641058494513,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.01_l10.2,code_only,select_k_10,standard,True,0.0328663347407817,0.0525833650771329,-8.992467003335218,1.0312673125507985,18.0,35.0,
ablation_direct_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.01_l10.2,code_only,select_k_10,standard,True,0.0187244834569655,0.0206727711716736,-2.418710355362633,0.959765838558288,18.0,35.0,
ablation_direct_target,random_split,openroad_total_power,elasticnet_a0.01_l10.5,code_only,select_k_10,standard,True,0.0550216830465525,0.096610574737524,-9.196580727555986,1.6947478299313914,18.0,35.0,
ablation_direct_target,kfold,openroad_total_power,elasticnet_a0.01_l10.5,code_only,select_k_10,standard,True,0.0341476698949531,0.0534141721120813,-11.638538934369349,1.1805064828974785,18.0,35.0,
